gene_id,best_BLAST_hit,eval,pannzer_description,pannzer_gene_name,molecular_function,biological_processes,cellular_component
Hsym|HyS0053.18,XP_001624290.1_predicted_protein_[Nematostella_vectensis],1.60E-15,NA,NA,NA,NA,NA
Hsym|HyS0053.19,XP_002160256.1_PREDICTED:_wiskott-Aldrich_syndrome_protein_family_member_3-like_[Hydra_vulgaris],8.00E-80,LOW_QUALITY_PROTEIN:_wiskott-Aldrich_syndrome_protein_family_member_2,NA,actin_binding,actin_cytoskeleton_organization,cytoskeleton
Hsym|HyS0053.20,XP_012564074.1_PREDICTED:_U4/U6_small_nuclear_ribonucleoprotein_Prp4-like_[Hydra_vulgaris],1.30E-107,Pre-mRNA_processing_factor_4,PRPF4,U6_snRNA_binding,posterior_lateral_line_neuromast_primordium_migration,U4/U6_snRNP
Hsym|HyS0053.21,XP_002158619.1_PREDICTED:_HIV_Tat-specific_factor_1_homolog_[Hydra_vulgaris],7.70E-129,HIV_Tat-specific_factor,HTATSF1,RNA_binding,"mRNA_splicing,_via_spliceosome",U2-type_spliceosomal_complex
Hsym|HyS0053.22,XP_002158638.1_PREDICTED:_zinc_finger_protein_256-like_[Hydra_vulgaris],7.80E-122,PR_domain_zinc_finger_protein_13,PRDM13,nucleic_acid_binding,NA,NA
Hsym|HyS0053.23,XP_004205986.1_PREDICTED:_C-Myc-binding_protein-like_isoform_X1_[Hydra_vulgaris],1.40E-23,C-myc_binding_protein_(Fragment),MYCBP,transcription_coactivator_activity,positive_regulation_of_nucleic_acid-templated_transcription,nucleus
Hsym|HyS0053.24,XP_022782834.1_histamine_H2_receptor-like_[Stylophora_pistillata],9.40E-14,NA,NA,NA,NA,NA
Hsym|HyS0053.25,XP_022086750.1_uridine_5'-monophosphate_synthase-like_[Acanthaster_planci],1.70E-148,Uridine_monophosphate_synthetase,UMPS,orotate_phosphoribosyltransferase_activity,de_novo'_pyrimidine_nucleobase_biosynthetic_process,nucleus
Hsym|HyS0053.26,XP_011861996.1_PREDICTED:_zinc_finger_protein_624-like_[Vollenhovia_emeryi],8.20E-09,NA,NA,NA,NA,NA
Hsym|HyS0053.27,XP_013391674.1_synaptic_vesicle_glycoprotein_2C-like_[Lingula_anatina],4.90E-131,Synaptic_vesicle_glycoprotein_2,NA,transmembrane_transporter_activity,transmembrane_transport,integral_component_of_plasma_membrane
Hsym|HyS0053.28,XP_020623817.1_insulin-degrading_enzyme-like_[Orbicella_faveolata],1.40E-264,insulin-degrading_enzyme,IDE,metalloendopeptidase_activity,proteolysis,peroxisome
Hsym|HyS0053.29,XP_001639038.1_predicted_protein_[Nematostella_vectensis],2.10E-169,Mitochondrial_creatine_kinase,NA,creatine_kinase_activity,phosphagen_biosynthetic_process,mitochondrion
Hsym|HyS0053.33,XP_002156360.3_PREDICTED:_ras-related_and_estrogen-regulated_growth_inhibitor-like_[Hydra_vulgaris],1.00E-58,GTPase_HRas,NA,GTPase_activity,signal_transduction,membrane
Hsym|HyS0053.34,XP_013403533.1_uncharacterized_protein_LOC106168870_[Lingula_anatina],5.10E-76,NA,NA,NA,NA,NA
Hsym|HyS0053.35,XP_012556803.1_PREDICTED:_uncharacterized_protein_LOC105844574_[Hydra_vulgaris],1.10E-122,NA,NA,NA,NA,NA
Hsym|HyS0053.36,APW77283.1_SoxE1_[Hydractinia_echinata],1.30E-224,Transcription_factor_SOX-8,NA,DNA_binding,regulation_of_transcription_by_RNA_polymerase_II,nucleus
Hsym|HyS0053.37,AAX84776.1_cyclin_J_[Hydractinia_echinata],1.60E-119,Cyclin_J,NA,cyclin-dependent_protein_serine/threonine_kinase_regulator_activity,mitotic_cell_cycle_phase_transition,cyclin-dependent_protein_kinase_holoenzyme_complex
Hsym|HyS0053.38,XP_012561809.1_PREDICTED:_uncharacterized_protein_LOC105847063_[Hydra_vulgaris],8.70E-29,NA,NA,NA,NA,NA
Hsym|HyS0053.39,"XP_002160655.1_PREDICTED:_3-oxoacyl-[acyl-carrier-protein]_synthase,_mitochondrial-like_[Hydra_vulgaris]",3.90E-177,Mitochondrial_beta-keto-acyl_synthase,OXSM,3-oxoacyl-[acyl-carrier-protein]_synthase_activity,short-chain_fatty_acid_biosynthetic_process,cytosol
Hsym|HyS0053.40,XP_002163562.2_PREDICTED:_SET_and_MYND_domain-containing_protein_5-like_[Hydra_vulgaris],4.20E-135,Set_and_mynd_domain-containing,SMYD5,methyltransferase_activity,primitive_hemopoiesis,nucleus
Hsym|HyS0053.41,"XP_012752560.1_hypothetical_protein_SAMD00019534_074090,_partial_[Acytostelium_subglobosum_LB1]",3.80E-16,"Receptor-likey_region,_transmembrane_domain-and_RING_domain-containing_protein_2",NA,NA,NA,integral_component_of_membrane
Hsym|HyS0053.42,XP_012560638.1_PREDICTED:_clathrin_interactor_1-like_isoform_X2_[Hydra_vulgaris],5.70E-123,Clathrin_interactor_1,NA,clathrin_binding,vesicle-mediated_transport,Golgi_apparatus
Hsym|HyS0053.43,XP_002167484.2_PREDICTED:_glucosamine_6-phosphate_N-acetyltransferase-like_[Hydra_vulgaris],1.80E-40,Histone-lysine_N-methyltransferase,NA,glucosamine_6-phosphate_N-acetyltransferase_activity,UDP-N-acetylglucosamine_biosynthetic_process,endoplasmic_reticulum-Golgi_intermediate_compartment
Hsym|HyS0053.44,XP_012558432.1_PREDICTED:_SH3_and_PX_domain-containing_protein_2A-like_[Hydra_vulgaris],4.40E-124,SH3_and_PX_domain-containing_protein_2A,NA,phosphatidylinositol_binding,podosome_assembly,cytoplasm
Hsym|HyS0053.45,XP_012566774.1_PREDICTED:_lysosomal_thioesterase_PPT2-B-like_[Hydra_vulgaris],2.60E-102,Palmitoyl-protein_thioesterase_2,PPT2,palmitoyl-(protein)_hydrolase_activity,macromolecule_depalmitoylation,lysosome
Hsym|HyS0053.46,XP_012566774.1_PREDICTED:_lysosomal_thioesterase_PPT2-B-like_[Hydra_vulgaris],9.30E-69,Palmitoyl-protein_thioesterase_2,PPT2,palmitoyl-(protein)_hydrolase_activity,macromolecule_depalmitoylation,lysosome
Hsym|HyS0053.47,XP_002162076.2_PREDICTED:_nitric_oxide-associated_protein_1-like_[Hydra_vulgaris],1.10E-196,NA,NA,NA,NA,NA
Hsym|HyS0053.48,"XP_012555010.1_PREDICTED:_isocitrate_dehydrogenase_[NAD]_subunit_beta,_mitochondrial-like_[Hydra_vulgaris]",6.40E-157,"Isocitrate_dehydrogenase_[NAD]_subunit,_mitochondrial",NA,isocitrate_dehydrogenase_(NAD+)_activity,tricarboxylic_acid_cycle,mitochondrion
Hsym|HyS0053.49,XP_002163918.2_PREDICTED:_acidic_repeat-containing_protein-like_[Hydra_vulgaris],4.60E-82,UDP-N-acetylglucosamine--peptide_N-acetylglucosaminyltransferase_subunit_isoform_A,NA,"transferase_activity,_transferring_glycosyl_groups",protein_O-linked_glycosylation,nucleus
Hsym|HyS0053.50,XP_002167043.2_PREDICTED:_fidgetin-like_protein_1_[Hydra_vulgaris],5.80E-160,Fidgetin_protein_1,FIGNL1,ATP_binding,osteoblast_proliferation,perinuclear_region_of_cytoplasm
Hsym|HyS0053.51,XP_004207547.1_PREDICTED:_uncharacterized_protein_LOC101236602_[Hydra_vulgaris],3.10E-08,NA,NA,NA,NA,NA
Hsym|HyS0053.52,RMX44028.1_hypothetical_protein_pdam_00022976_[Pocillopora_damicornis],3.10E-40,ATP-dependent_DNA_helicase,NA,DNA_helicase_activity,telomere_maintenance,NA
Hsym|HyS0053.55,XP_002164330.3_PREDICTED:_charged_multivesicular_body_protein_1b-1-like_[Hydra_vulgaris],1.10E-41,Charged_multivesicular_body_protein_1,CHMP1B,protein_domain_specific_binding,vacuolar_transport,ESCRT_III_complex
Hsym|HyS0053.56,XP_004208144.2_PREDICTED:_low_density_lipoprotein_receptor_adapter_protein_1-like_[Hydra_vulgaris],2.60E-72,Low_density_lipoprotein_receptor_adapter_protein_1,NA,NA,NA,early_endosome
Hsym|HyS0053.57,PFX15284.1_Conodipine-M_alpha_chain_[Stylophora_pistillata],5.50E-16,NA,NA,NA,NA,NA
Hsym|HyS0053.59,XP_028402642.1_ufm1-specific_protease_2-like_[Dendronephthya_gigantea],1.40E-45,Inactive_Ufm1-specific_protease,UFSP1,peptidase_activity,proteolysis,integral_component_of_membrane
Hsym|HyS0053.61,XP_012555480.1_PREDICTED:_NHL_repeat-containing_protein_2-like_[Hydra_vulgaris],4.90E-201,NHL_repeat-containing_protein_2,NHLRC2,ubiquitin_protein_ligase_activity,cell_redox_homeostasis,cytosol
Hsym|HyS0053.62,XP_004207297.1_PREDICTED:_mitochondrial_coenzyme_A_transporter_SLC25A42-like_[Hydra_vulgaris],9.70E-103,Mitochondrial_thiamine_pyrophosphate_carrier,NA,transmembrane_transporter_activity,transmembrane_transport,mitochondrial_inner_membrane
Hsym|HyS0053.64,XP_012555480.1_PREDICTED:_NHL_repeat-containing_protein_2-like_[Hydra_vulgaris],9.60E-123,NHL_repeat-containing_protein_2,NHLRC2,ubiquitin_protein_ligase_activity,cell_redox_homeostasis,cytosol
Hsym|HyS0053.65,XP_020897660.1_serine/threonine/tyrosine-interacting-like_protein_1_[Exaiptasia_pallida],1.00E-68,LOW_QUALITY_PROTEIN:_NHL_repeat-containing_protein_2,NHLRC2,ubiquitin_protein_ligase_activity,cell_redox_homeostasis,cell
Hsym|HyS0053.66,XP_004207297.1_PREDICTED:_mitochondrial_coenzyme_A_transporter_SLC25A42-like_[Hydra_vulgaris],9.70E-103,Mitochondrial_thiamine_pyrophosphate_carrier,NA,transmembrane_transporter_activity,transmembrane_transport,mitochondrial_inner_membrane
Hsym|HyS0053.68,XP_012558231.1_PREDICTED:_ADP-ribosylation_factor-like_protein_3_[Hydra_vulgaris],3.60E-25,Putative_gtp-binding_adp-ribosylation_factor_arf1,NA,GTP_binding,NA,integral_component_of_membrane
Hsym|HyS0053.69,XP_001640888.1_predicted_protein_[Nematostella_vectensis],3.30E-68,Nicotinamide-nucleotide_adenylyltransferase,NA,nicotinamide-nucleotide_adenylyltransferase_activity,NAD_biosynthetic_process,intraciliary_transport_particle_A
Hsym|HyS0053.70,XP_002159261.2_PREDICTED:_cytoplasmic_polyadenylation_element-binding_protein_4-like_[Hydra_vulgaris],2.70E-240,Cytoplasmatic_polyadenylation_element_binding_protein_4,CPEB3,mRNA_3'-UTR_binding,regulation_of_translation,messenger_ribonucleoprotein_complex
Hsym|HyS0053.71,XP_020904295.1_protein_broad-minded-like_isoform_X2_[Exaiptasia_pallida],5.10E-195,NA,NA,NA,NA,NA
Hsym|HyS0053.72,XP_012555481.1_PREDICTED:_protein_RCC2-like_[Hydra_vulgaris],4.80E-175,Putative_microtubule_associated_complex,NA,Rac_GTPase_binding,chromosome_passenger_complex_localization_to_kinetochore,"chromosome,_centromeric_core_domain"
Hsym|HyS0053.73,XP_004211087.2_PREDICTED:_uncharacterized_protein_LOC101237452_[Hydra_vulgaris],2.50E-16,NA,NA,NA,NA,NA
Hsym|HyS0053.74,XP_004211087.2_PREDICTED:_uncharacterized_protein_LOC101237452_[Hydra_vulgaris],7.40E-20,NA,NA,NA,NA,NA
Hsym|HyS0053.75,XP_022795933.1_uncharacterized_protein_LOC111334458_[Stylophora_pistillata],0,Collagen_alpha-6(VI)_chain,NA,NA,NA,collagen_trimer
Hsym|HyS0053.76,XP_012561794.1_PREDICTED:_uncharacterized_protein_LOC101235340_[Hydra_vulgaris],3.00E-13,NA,NA,NA,NA,NA
Hsym|HyS0053.77,XP_027050178.1_uncharacterized_protein_LOC113677560_[Pocillopora_damicornis],1.50E-26,NA,NA,NA,NA,NA
Hsym|HyS0053.78,XP_004207035.2_PREDICTED:_uncharacterized_protein_T16H12.9-like_[Hydra_vulgaris],3.50E-09,NA,NA,NA,NA,NA
Hsym|HyS0053.79,XP_012561794.1_PREDICTED:_uncharacterized_protein_LOC101235340_[Hydra_vulgaris],2.30E-11,NA,NA,NA,NA,NA
Hsym|HyS0053.80,XP_013390073.1_uncharacterized_protein_LOC106158567_[Lingula_anatina],1.60E-61,Carbonic_anhydrase_13,NA,calcium_ion_binding,NA,NA
Hsym|HyS0053.81,XP_011434244.1_PREDICTED:_uncharacterized_protein_LOC105333116_[Crassostrea_gigas],5.10E-07,ATP-dependent_DNA_helicase_PIF1,NA,helicase_activity,NA,NA
Hsym|HyS0053.82,XP_013385903.1_uncharacterized_protein_LOC106155567_[Lingula_anatina],1.30E-50,Carbonic_anhydrase_13,NA,calcium_ion_binding,NA,NA
Hsym|HyS0053.83,XP_013385903.1_uncharacterized_protein_LOC106155567_[Lingula_anatina],1.60E-41,Carbonic_anhydrase_13,NA,calcium_ion_binding,NA,NA
Hsym|HyS0053.84,XP_013384876.2_uncharacterized_protein_LOC106154884_[Lingula_anatina],2.70E-61,Carbonic_anhydrase_13,NA,calcium_ion_binding,NA,NA
Hsym|HyS0053.85,XP_012557260.1_PREDICTED:_shootin-1-like_[Hydra_vulgaris],3.00E-40,NA,NA,NA,NA,NA
Hsym|HyS0053.86,XP_027040424.1_protein_SFI1_homolog_[Pocillopora_damicornis],1.80E-15,NA,NA,NA,NA,NA
Hsym|HyS0053.87,XP_013417464.1_uncharacterized_protein_LOC106178715_[Lingula_anatina],6.60E-54,Carbonic_anhydrase_13,NA,calcium_ion_binding,NA,NA
Hsym|HyS0053.89,XP_020897039.1_protein_SFI1_homolog_[Exaiptasia_pallida],2.70E-29,NA,NA,NA,NA,NA
Hsym|HyS0053.90,XP_002162921.2_PREDICTED:_alpha-taxilin-like_[Hydra_vulgaris],9.80E-67,Bromodomain_and_WD_repeat-containing_protein_1,TXLNA,syntaxin_binding,B_cell_activation,cytoplasm
Hsym|HyS0053.91,XP_002158365.3_PREDICTED:_WD_repeat-containing_protein_1-A-like_isoform_X1_[Hydra_vulgaris],3.90E-241,WD_repeat-containing_protein_1-A,WDR1,actin_filament_binding,regulation_of_actin_filament_depolymerization,cell-cell_junction
Hsym|HyS0053.92,XP_020631213.1_NFX1-type_zinc_finger-containing_protein_1-like_[Orbicella_faveolata],0,Zinc_finger-containing_protein_1,ZNFX1,zinc_ion_binding,"regulation_of_transcription,_DNA-templated",nucleus
Hsym|HyS0053.93,XP_002154535.2_PREDICTED:_cathepsin_Z-like_[Hydra_vulgaris],6.30E-128,"FERM,_RhoGEF_and_pleckstrin_domain-containing_protein_2",CTSZ,cysteine-type_peptidase_activity,proteolysis,lysosome
Hsym|HyS0053.94,XP_012558046.1_PREDICTED:_WD_repeat-containing_protein_54-like_[Hydra_vulgaris],1.60E-105,LIM_domain-binding_protein_2,WDR54,LIM_domain_binding,regulation_of_transcription_by_RNA_polymerase_II,nucleus
Hsym|HyS0053.95,XP_012558044.1_PREDICTED:_chromatin_complexes_subunit_BAP18-like_[Hydra_vulgaris],1.60E-24,SANT_domain-containing_protein,NA,DNA_binding,NA,NURF_complex
Hsym|HyS0053.96,XP_012672144.1_PREDICTED:_BTB/POZ_domain-containing_protein_KCTD6_[Clupea_harengus],2.10E-29,Leucine-rich_repeat-containing_protein_(LRR),NA,voltage-gated_potassium_channel_activity,protein_homooligomerization,voltage-gated_potassium_channel_complex
Hsym|HyS0053.97,XP_015772838.1_PREDICTED:_uncharacterized_protein_LOC107351088_[Acropora_digitifera],1.70E-05,NA,NA,NA,NA,NA
Hsym|HyS0053.98,XP_020909297.1_patched_domain-containing_protein_3-like_[Exaiptasia_pallida],3.00E-151,"FERM,_RhoGEF_and_pleckstrin_domain-containing_protein_2",CTSZ,cysteine-type_peptidase_activity,proteolysis,lysosome
Hsym|HyS0053.99,XP_002154692.2_PREDICTED:_cathepsin_Z-like_[Hydra_vulgaris],8.20E-136,"FERM,_RhoGEF_and_pleckstrin_domain-containing_protein_2",CTSZ,cysteine-type_peptidase_activity,proteolysis,lysosome
Hsym|HyS0053.100,XP_020610044.1_Hermansky-Pudlak_syndrome_1_protein-like_[Orbicella_faveolata],3.70E-99,Zinc_finger-containing_ubiquitin_peptidase_1,NA,nucleic_acid_binding,NA,NA
Hsym|HyS0053.101,XP_002154886.1_PREDICTED:_40S_ribosomal_protein_S4-like_[Hydra_vulgaris],1.80E-126,"Ribosomal_protein_S4,_Y-linked_1_Y_isoform_variant_(Fragment)",NA,rRNA_binding,translation,ribosome
Hsym|HyS0053.104,ACM62736.1_Mox_homeodomain_transcription_factor_protein_[Clytia_hemisphaerica],8.00E-33,Growth_arrest_homeobox_transcription_factor_GAX,MEOX2,sequence-specific_DNA_binding,"regulation_of_transcription,_DNA-templated",nucleus
Hsym|HyS0053.105,XP_020913651.1_prominin-1-A-like_isoform_X1_[Exaiptasia_pallida],5.30E-39,NA,NA,NA,NA,NA
Hsym|HyS0053.106,WP_011398545.1_hypothetical_protein_[Hahella_chejuensis],3.00E-32,TIR_domain-containing_protein,NA,NA,signal_transduction,integral_component_of_membrane
Hsym|HyS0053.107,XP_012559772.1_PREDICTED:_uncharacterized_protein_LOC100212139_[Hydra_vulgaris],4.80E-131,tRNA_pseudouridine_synthase,PUS1,tRNA_pseudouridine_synthase_activity,tRNA_pseudouridine_synthesis,nucleus
Hsym|HyS0053.108,XP_012558263.1_PREDICTED:_WD_repeat-containing_protein_3-like_[Hydra_vulgaris],1.20E-214,WD_repeat-containing_protein_3,WDR3,RNA_binding,rRNA_processing,nuclear_membrane
Hsym|HyS0053.109,XP_027035921.1_UBX_domain-containing_protein_11-like_[Pocillopora_damicornis],1.80E-113,Retinaldehyde-binding_protein_1,UBXN11,ubiquitin_binding,proteasome-mediated_ubiquitin-dependent_protein_catabolic_process,integral_component_of_membrane
Hsym|HyS0053.110,XP_025083839.1_heat_shock_cognate_71_kDa_protein_[Pomacea_canaliculata],4.80E-279,Molecular_chaperone_DnaK,NA,ATP_binding,cellular_response_to_topologically_incorrect_protein,cytosol
Hsym|HyS0053.111,XP_020899882.1_cilia-_and_flagella-associated_protein_43-like_[Exaiptasia_pallida],0,cilia-_and_flagella-associated_protein_43,CFAP43,oxidoreductase_activity,sperm_axoneme_assembly,motile_cilium
Hsym|HyS0053.112,WP_101724483.1_hypothetical_protein_[Emticicia_sp._TH156],2.30E-12,Autotransporter,NA,biotin_binding,NA,NA
Hsym|HyS0053.113,PPQ65800.1_hypothetical_protein_CVT26_000390_[Gymnopilus_dilepis],5.90E-13,Avidin,NA,biotin_binding,NA,NA
Hsym|HyS0053.114,XP_012557067.1_PREDICTED:_protein_ZINC_INDUCED_FACILITATOR-LIKE_1-like_[Hydra_vulgaris],9.70E-90,NA,NA,NA,NA,NA
Hsym|HyS0053.115,XP_002161847.1_PREDICTED:_myophilin-like_[Hydra_vulgaris],8.10E-65,Transgelin,NA,actin_binding,actomyosin_structure_organization,nucleus
Hsym|HyS0053.116,XP_015247746.1_PREDICTED:_uncharacterized_protein_LOC107095894_[Cyprinodon_variegatus],1.70E-05,NA,NA,NA,NA,NA
Hsym|HyS0053.118,EKC41976.1_hypothetical_protein_CGI_10028156_[Crassostrea_gigas],1.00E-12,NA,NA,NA,NA,NA
Hsym|HyS0053.119,XP_022341893.1_uncharacterized_protein_LOC111135805_isoform_X1_[Crassostrea_virginica],1.10E-25,NA,NA,NA,NA,NA
Hsym|HyS0053.122,KZS13155.1_Uncharacterized_protein_APZ42_021776_[Daphnia_magna],7.00E-09,NA,NA,NA,NA,NA
Hsym|HyS0053.123,XP_012556020.1_PREDICTED:_uncharacterized_protein_LOC105844209_[Hydra_vulgaris],3.10E-54,NA,NA,NA,NA,NA
Hsym|HyS0053.124,"XP_012558456.1_PREDICTED:_X-linked_retinitis_pigmentosa_GTPase_regulator-like,_partial_[Hydra_vulgaris]",4.80E-153,X-linked_retinitis_pigmentosa_GTPase_regulator,RPGR,heme_binding,visual_perception,cilium
Hsym|HyS0053.125,RMX48430.1_hypothetical_protein_pdam_00020453_[Pocillopora_damicornis],1.80E-243,LOW_QUALITY_PROTEIN:_DNA_mismatch_repair_protein_Mlh1,MLH1,mismatched_DNA_binding,mismatch_repair,mismatch_repair_complex
Hsym|HyS0053.126,XP_002166862.1_PREDICTED:_transmembrane_emp24_domain-containing_protein_9-like_[Hydra_vulgaris],5.40E-105,Endoplasmic_reticulum_stress-response_protein_25,NA,NA,Golgi_organization,endoplasmic_reticulum_membrane
Hsym|HyS0053.127,XP_012556803.1_PREDICTED:_uncharacterized_protein_LOC105844574_[Hydra_vulgaris],2.70E-127,NA,NA,NA,NA,NA
Hsym|HyS0053.128,"XP_012556030.1_PREDICTED:_uncharacterized_protein_LOC100209032,_partial_[Hydra_vulgaris]",1.50E-46,NA,NA,NA,NA,NA
Hsym|HyS0053.129,XP_012557932.1_PREDICTED:_actin-binding_LIM_protein_1-like_isoform_X1_[Hydra_vulgaris],6.90E-118,Actin-binding_LIM_protein_1,ABLIM1,actin_binding,cytoskeleton_organization,stress_fiber
Hsym|HyS0053.130,XP_012561168.1_PREDICTED:_tetratricopeptide_repeat_protein_12-like_[Hydra_vulgaris],8.80E-96,RNA_polymerase_II_associated_protein_3,NA,phosphoprotein_phosphatase_activity,protein_dephosphorylation,R2TP_complex
Hsym|HyS0053.132,XP_028404131.1_uncharacterized_protein_LOC114526809_[Dendronephthya_gigantea],1.20E-27,NA,NA,NA,NA,NA
Hsym|HyS0053.133,XP_012553653.1_PREDICTED:_LOW_QUALITY_PROTEIN:_vacuolar_protein_sorting-associated_protein_VTA1_homolog_[Hydra_vulgaris],2.80E-80,Vacuolar_protein_sorting-associated_protein_VTA1,VTA1,protein_C-terminus_binding,multivesicular_body_sorting_pathway,nucleoplasm
Hsym|HyS0053.134,XP_002156795.2_PREDICTED:_parkin_coregulated_gene_protein_homolog_[Hydra_vulgaris],1.00E-120,parkin_coregulated_gene_protein_homolog,PACRG,Hsp70_protein_binding,negative_regulation_of_cell_death,neuron_projection
Hsym|HyS0053.135,XP_012566670.1_PREDICTED:_uncharacterized_protein_LOC105850803_[Hydra_vulgaris],1.30E-138,Chaperone_protein_dnaJ,NA,NA,NA,NA
Hsym|HyS0053.136,XP_012566670.1_PREDICTED:_uncharacterized_protein_LOC105850803_[Hydra_vulgaris],5.80E-151,Glycine-rich_domain-containing_protein_2,NA,"2_iron,_2_sulfur_cluster_binding",cellular_response_to_osmotic_stress,plasma_membrane
Hsym|HyS0053.138,"XP_003388588.1_PREDICTED:_glycine_amidinotransferase,_mitochondrial-like_[Amphimedon_queenslandica]",3.20E-141,Glycine_amidinotransferase,GATM,amidinotransferase_activity,creatine_biosynthetic_process,mitochondrial_intermembrane_space
Hsym|HyS0053.140,XP_012557067.1_PREDICTED:_protein_ZINC_INDUCED_FACILITATOR-LIKE_1-like_[Hydra_vulgaris],2.30E-82,NA,NA,NA,NA,NA
Hsym|HyS0053.141,XP_020619096.1_MAM_and_LDL-receptor_class_A_domain-containing_protein_2-like_[Orbicella_faveolata],4.10E-49,Zinc_metalloproteinase,NA,metalloendopeptidase_activity,proteolysis,extracellular_region
Hsym|HyS0053.142,PFX15284.1_Conodipine-M_alpha_chain_[Stylophora_pistillata],1.00E-14,NA,NA,NA,NA,NA
Hsym|HyS0053.143,XP_012556157.1_PREDICTED:_WD_repeat-containing_protein_11-like_[Hydra_vulgaris],0,Bromodomain_and_WD_repeat-containing_protein_2,WDR11,NA,vesicle_tethering_to_Golgi,ciliary_part
Hsym|HyS0053.144,XP_012556156.1_PREDICTED:_angiogenic_factor_with_G_patch_and_FHA_domains_1-like_isoform_X2_[Hydra_vulgaris],1.10E-82,Angiogenic_factor_with_G_patch_and_FHA_domains_1,NA,nucleic_acid_binding,hemangioblast_cell_differentiation,NA
Hsym|HyS0053.145,XP_002155541.3_PREDICTED:_E3_ubiquitin-protein_ligase_MARCH5-like_[Hydra_vulgaris],1.90E-113,Membrane_associated_ring-CH-type_finger_5,5-Mar,zinc_ion_binding,negative_regulation_of_cell_aging,integral_component_of_membrane
Hsym|HyS0053.146,"XP_012566921.1_PREDICTED:_cytosolic_purine_5'-nucleotidase,_partial_[Hydra_vulgaris]",2.70E-235,Cytosolic_purine_5'-nucleotidase,NT5C2,metal_ion_binding,dephosphorylation,cytoplasm
Hsym|HyS0053.147,XP_002155629.2_PREDICTED:_pre-mRNA-splicing_factor_SLU7-like_[Hydra_vulgaris],2.40E-181,Histone-lysine_N-methyltransferase,SLU7,second_spliceosomal_transesterification_activity,"mRNA_splicing,_via_spliceosome",spliceosomal_complex
Hsym|HyS0053.148,XP_002155076.1_PREDICTED:_heat_shock_70_kDa_protein_12A-like_[Hydra_vulgaris],0,Heat_shock_protein_12,HSPA12B,zinc_ion_binding,sprouting_angiogenesis,nucleus
Hsym|HyS0053.150,XP_001629167.1_predicted_protein_[Nematostella_vectensis],1.80E-05,NA,NA,NA,NA,NA
